date,value
2006/2/24/15.5,11109.25
2006/2/24/16.0,11082.98
2006/2/24/16.5,10878.45
2006/2/24/17.0,10656.70333
2006/2/24/17.5,10260.55833
2006/2/24/18.0,9926.51833
2006/2/24/18.5,9581.66167
2006/2/24/19.0,9504.72833
2006/2/24/19.5,9642.05
2006/2/24/20.0,9509.33167
2006/2/24/20.5,9221.64
2006/2/24/21.0,8893.86667
2006/2/24/21.5,8873.22
2006/2/24/22.0,8739.29667
2006/2/24/22.5,8704.68833
2006/2/24/23.0,8448.83333
2006/2/24/23.5,8266.14
2006/2/25/0.0,7957.51167
2006/2/25/0.5,7693.92667
2006/2/25/1.0,7440.235
2006/2/25/1.5,7084.18333
2006/2/25/2.0,6720.01167
2006/2/25/2.5,6505.61667
2006/2/25/3.0,6428.695
2006/2/25/3.5,6352.37667
2006/2/25/4.0,6321.67667
2006/2/25/4.5,6426.355
2006/2/25/5.0,6518.79833
2006/2/25/5.5,6765.87833
2006/2/25/6.0,6837.6
2006/2/25/6.5,7150.07333
2006/2/25/7.0,7557.08333
2006/2/25/7.5,7988.37
2006/2/25/8.0,8383.21667
2006/2/25/8.5,8890.52
2006/2/25/9.0,8986.44833
2006/2/25/9.5,9212.145
2006/2/25/10.0,9285.04667
2006/2/25/10.5,9337.96
2006/2/25/11.0,9330.67833
2006/2/25/11.5,9373.85667
2006/2/25/12.0,9461.87667
2006/2/25/12.5,9550.84
2006/2/25/13.0,9576.91667
2006/2/25/13.5,9655.62667
2006/2/25/14.0,9683.045
2006/2/25/14.5,9812.35167
2006/2/25/15.0,9891.59667
2006/2/25/15.5,9906.90333
2006/2/25/16.0,9883.915
2006/2/25/16.5,9753.44
2006/2/25/17.0,9708.085
2006/2/25/17.5,9548.43667
2006/2/25/18.0,9323.13167
2006/2/25/18.5,9105.66333
2006/2/25/19.0,9081.67833
2006/2/25/19.5,9119.53833
2006/2/25/20.0,9037.48
2006/2/25/20.5,8800.53667
2006/2/25/21.0,8524.615
2006/2/25/21.5,8482.225
2006/2/25/22.0,8274.24667
2006/2/25/22.5,8164.775
2006/2/25/23.0,7940.11
2006/2/25/23.5,7661.34
2006/2/26/0.0,7417.8
2006/2/26/0.5,7143.395
2006/2/26/1.0,6973.03
2006/2/26/1.5,6666.31667
2006/2/26/2.0,6434.59833
2006/2/26/2.5,6275.38333
2006/2/26/3.0,6220.54
2006/2/26/3.5,6166.68167
2006/2/26/4.0,6142.99833
2006/2/26/4.5,6211.46
2006/2/26/5.0,6229.15667
2006/2/26/5.5,6407.68167
2006/2/26/6.0,6459.545
2006/2/26/6.5,6603.96833
2006/2/26/7.0,6967.49
2006/2/26/7.5,7381.59833
2006/2/26/8.0,7746.95333
2006/2/26/8.5,8109.6
2006/2/26/9.0,8419.26333
2006/2/26/9.5,8689.71167
2006/2/26/10.0,8826.09833
2006/2/26/10.5,8946.78333
2006/2/26/11.0,9064.73167
2006/2/26/11.5,9141.595
2006/2/26/12.0,9150.35333
2006/2/26/12.5,9167.265
2006/2/26/13.0,9070.46333
2006/2/26/13.5,9084.92833
2006/2/26/14.0,9024.07667
2006/2/26/14.5,8966.90167
2006/2/26/15.0,8975.815
2006/2/26/15.5,8880.83833
2006/2/26/16.0,8925.73667
2006/2/26/16.5,8806.97667
2006/2/26/17.0,8832.85167
2006/2/26/17.5,8868.8
2006/2/26/18.0,8765.75667
2006/2/26/18.5,8692.40167
2006/2/26/19.0,8739.43833
2006/2/26/19.5,8792.55333
2006/2/26/20.0,8716.025
2006/2/26/20.5,8409.58667
2006/2/26/21.0,8060.81
2006/2/26/21.5,7913.67
2006/2/26/22.0,7673.14833
2006/2/26/22.5,7584.96333
2006/2/26/23.0,7399.555
2006/2/26/23.5,7227.03167
2006/2/27/0.0,7035.90333
2006/2/27/0.5,6913.86833
2006/2/27/1.0,6833.91167
2006/2/27/1.5,6562.23167
2006/2/27/2.0,6329.73667
2006/2/27/2.5,6255.955
2006/2/27/3.0,6154.36833
2006/2/27/3.5,6182.77667
2006/2/27/4.0,6239.65333
2006/2/27/4.5,6513.01833
2006/2/27/5.0,6822.57833
2006/2/27/5.5,7477.52167
2006/2/27/6.0,8142.44333
2006/2/27/6.5,8600.03667
2006/2/27/7.0,9024.98
2006/2/27/7.5,9236.10833
2006/2/27/8.0,9398.37833
2006/2/27/8.5,9646.76833
2006/2/27/9.0,9781.93167
2006/2/27/9.5,9886.85
2006/2/27/10.0,9940.32167
2006/2/27/10.5,9906.56
2006/2/27/11.0,9923.145
2006/2/27/11.5,9852.90667
2006/2/27/12.0,9825.73167
2006/2/27/12.5,9879.70667
2006/2/27/13.0,9870.61333
2006/2/27/13.5,9817.405
2006/2/27/14.0,9701.41333
2006/2/27/14.5,9762.155
2006/2/27/15.0,9805.19833
2006/2/27/15.5,9810.65833
2006/2/27/16.0,9746.06667
2006/2/27/16.5,9638.155
2006/2/27/17.0,9633.87167
2006/2/27/17.5,9355.03667
2006/2/27/18.0,9200.33
2006/2/27/18.5,8952.59667
2006/2/27/19.0,9020.345
2006/2/27/19.5,9093.29667
2006/2/27/20.0,8963.58833
2006/2/27/20.5,8666.41
2006/2/27/21.0,8325.30667
2006/2/27/21.5,8379.78667
2006/2/27/22.0,8167.65
2006/2/27/22.5,8167.55833
2006/2/27/23.0,7986.09167
2006/2/27/23.5,7861.05667
2006/2/28/0.0,7647.68667
2006/2/28/0.5,7471.67
2006/2/28/1.0,7247.80833
2006/2/28/1.5,6919.76833
2006/2/28/2.0,6611.61667
2006/2/28/2.5,6403.28167
2006/2/28/3.0,6316.02
2006/2/28/3.5,6289.87
2006/2/28/4.0,6383.835
2006/2/28/4.5,6624.54667
2006/2/28/5.0,6918.17333
2006/2/28/5.5,7595.945
2006/2/28/6.0,8166.475
2006/2/28/6.5,8530.67833
2006/2/28/7.0,8926.17333
2006/2/28/7.5,9120.39333
2006/2/28/8.0,9280.04667
2006/2/28/8.5,9548.05333
2006/2/28/9.0,9694.475
2006/2/28/9.5,9831.76667
2006/2/28/10.0,9957.65167
2006/2/28/10.5,9962.95833
2006/2/28/11.0,9987.65167
2006/2/28/11.5,9947.3
2006/2/28/12.0,10082.15833
2006/2/28/12.5,10132.39667
2006/2/28/13.0,10181.61167
2006/2/28/13.5,10244.66667
2006/2/28/14.0,10257.28333
2006/2/28/14.5,10297.89
2006/2/28/15.0,10320.53
2006/2/28/15.5,10390.88
2006/2/28/16.0,10451.24333
2006/2/28/16.5,10311.55833
2006/2/28/17.0,10226.265
2006/2/28/17.5,9914.18333
2006/2/28/18.0,9697.39
2006/2/28/18.5,9475.65333
2006/2/28/19.0,9435.52667
2006/2/28/19.5,9546.28833
2006/2/28/20.0,9352.46667
2006/2/28/20.5,9012.4
2006/2/28/21.0,8660.37833
2006/2/28/21.5,8704.755
2006/2/28/22.0,8461.86333
2006/2/28/22.5,8370.415
2006/2/28/23.0,8170.05833
2006/2/28/23.5,7979.29167
2006/3/1/0.0,7806.395
2006/3/1/0.5,7603.06
2006/3/1/1.0,7339.85667
2006/3/1/1.5,6993.55667
2006/3/1/2.0,6719.085
2006/3/1/2.5,6452.67833
2006/3/1/3.0,6362.47
2006/3/1/3.5,6335.08
2006/3/1/4.0,6384.315
2006/3/1/4.5,6629.65
2006/3/1/5.0,7014.34333
2006/3/1/5.5,7640.80667
2006/3/1/6.0,8316.75667
2006/3/1/6.5,8666.60667
2006/3/1/7.0,9104.42
2006/3/1/7.5,9259.5
2006/3/1/8.0,9412.88333
2006/3/1/8.5,9658.14333
2006/3/1/9.0,9802.88667
2006/3/1/9.5,9934.11833
2006/3/1/10.0,9981.01
2006/3/1/10.5,9981.72167
2006/3/1/11.0,10044.25833
2006/3/1/11.5,10026.38333
2006/3/1/12.0,10055.80833
2006/3/1/12.5,10066.94
2006/3/1/13.0,10046.105
2006/3/1/13.5,10078.04333
2006/3/1/14.0,10057.865
2006/3/1/14.5,10001.275
2006/3/1/15.0,10017.32167
2006/3/1/15.5,10046.79333
2006/3/1/16.0,9989.37667
2006/3/1/16.5,9910.52667
2006/3/1/17.0,9809.33333
2006/3/1/17.5,9490.29167
2006/3/1/18.0,9327.72333
2006/3/1/18.5,9178.91667
2006/3/1/19.0,9185.31167
2006/3/1/19.5,9221.10833
2006/3/1/20.0,9034.095
2006/3/1/20.5,8750.45333
2006/3/1/21.0,8419.25167
2006/3/1/21.5,8460.755
2006/3/1/22.0,8294.79667
2006/3/1/22.5,8242.21333
2006/3/1/23.0,8049.12833
2006/3/1/23.5,7913.34833
2006/3/2/0.0,7701.15833
2006/3/2/0.5,7503.94833
2006/3/2/1.0,7280.435
2006/3/2/1.5,6947.61667
2006/3/2/2.0,6643.46333
2006/3/2/2.5,6427.41667
2006/3/2/3.0,6325.86333
2006/3/2/3.5,6313.41833
2006/3/2/4.0,6372.50833
2006/3/2/4.5,6650.43
2006/3/2/5.0,6961.88167
2006/3/2/5.5,7627.66333
2006/3/2/6.0,8293.93
2006/3/2/6.5,8689.77833
2006/3/2/7.0,9096.79667
2006/3/2/7.5,9279.15667
2006/3/2/8.0,9395.27833
2006/3/2/8.5,9677.83167
2006/3/2/9.0,9794.435
2006/3/2/9.5,9918.14833
2006/3/2/10.0,9973.79833
2006/3/2/10.5,9980.305
2006/3/2/11.0,10054.63
2006/3/2/11.5,10034.07167
2006/3/2/12.0,10040.51167
2006/3/2/12.5,10132.45333
2006/3/2/13.0,10143.04833
2006/3/2/13.5,10160.91333
2006/3/2/14.0,10136.15833
2006/3/2/14.5,10124.54667
2006/3/2/15.0,10165.06833
2006/3/2/15.5,10118.01667
2006/3/2/16.0,10122.72167
2006/3/2/16.5,9991.08667
2006/3/2/17.0,9925.4
2006/3/2/17.5,9656.91667
2006/3/2/18.0,9565.52833
2006/3/2/18.5,9466.135
2006/3/2/19.0,9532.11333
2006/3/2/19.5,9549.78833
2006/3/2/20.0,9361.62167
2006/3/2/20.5,8975.81333
2006/3/2/21.0,8668.52167
2006/3/2/21.5,8631.34667
2006/3/2/22.0,8493.885
2006/3/2/22.5,8393.03
2006/3/2/23.0,8204.56667
2006/3/2/23.5,8031.35833
2006/3/3/0.0,7853.09333
2006/3/3/0.5,7640.14333
2006/3/3/1.0,7420.735
2006/3/3/1.5,7058.29667
2006/3/3/2.0,6745.73833
2006/3/3/2.5,6515.65667
2006/3/3/3.0,6471.89167
2006/3/3/3.5,6437.77333
2006/3/3/4.0,6480.27167
2006/3/3/4.5,6713.18833
2006/3/3/5.0,7017.095
2006/3/3/5.5,7719.80167
2006/3/3/6.0,8297.99
2006/3/3/6.5,8719.31
2006/3/3/7.0,9098.63667
2006/3/3/7.5,9341.93167
2006/3/3/8.0,9442.37333
2006/3/3/8.5,9685.56667
2006/3/3/9.0,9765.575
2006/3/3/9.5,9856.16667
2006/3/3/10.0,9865.12
2006/3/3/10.5,9966.08167
2006/3/3/11.0,9918.835
2006/3/3/11.5,9856.94833
2006/3/3/12.0,9880.21667
2006/3/3/12.5,9859.76
2006/3/3/13.0,9839.85667
2006/3/3/13.5,9812.53333
2006/3/3/14.0,9774.13333
2006/3/3/14.5,9745.24
2006/3/3/15.0,9764.87
2006/3/3/15.5,9724.28
2006/3/3/16.0,9748.42167
2006/3/3/16.5,9514.46
2006/3/3/17.0,9441.65
2006/3/3/17.5,9117.38833
2006/3/3/18.0,8954.24333
2006/3/3/18.5,8796.49833
2006/3/3/19.0,8907.88667
2006/3/3/19.5,8960.935
2006/3/3/20.0,8797.46667
2006/3/3/20.5,8510.50333
2006/3/3/21.0,8301.98167
2006/3/3/21.5,8390.89333
2006/3/3/22.0,8309.63667
2006/3/3/22.5,8290.6
2006/3/3/23.0,8156.23833
2006/3/3/23.5,7973.74333
2006/3/4/0.0,7763.64667
2006/3/4/0.5,7520.06833
2006/3/4/1.0,7242.73833
2006/3/4/1.5,6931.72833
2006/3/4/2.0,6589.28167
2006/3/4/2.5,6371.48167
2006/3/4/3.0,6227.40667
2006/3/4/3.5,6159.62333
2006/3/4/4.0,6142.65167
2006/3/4/4.5,6245.355
2006/3/4/5.0,6329.72167
2006/3/4/5.5,6571.29833
2006/3/4/6.0,6780.075
2006/3/4/6.5,7031.895
2006/3/4/7.0,7411.87167
2006/3/4/7.5,7845.47333
2006/3/4/8.0,8172.615
2006/3/4/8.5,8561.64667
2006/3/4/9.0,8656.84333
2006/3/4/9.5,8791.97833
2006/3/4/10.0,8778.925
2006/3/4/10.5,8757.92833
2006/3/4/11.0,8746.56167
2006/3/4/11.5,8688.47
2006/3/4/12.0,8686.71167
2006/3/4/12.5,8624.335
2006/3/4/13.0,8611.68333
2006/3/4/13.5,8566.765
2006/3/4/14.0,8546.89333
2006/3/4/14.5,8572.79
2006/3/4/15.0,8569.62333
2006/3/4/15.5,8589.01833
2006/3/4/16.0,8617.93
2006/3/4/16.5,8454.73667
2006/3/4/17.0,8506.32167
2006/3/4/17.5,8423.125
2006/3/4/18.0,8387.81833
2006/3/4/18.5,8230.435
2006/3/4/19.0,8371.435
2006/3/4/19.5,8415.43167
2006/3/4/20.0,8304.89667
2006/3/4/20.5,8093.65667
2006/3/4/21.0,7916.065
2006/3/4/21.5,7885.44833
2006/3/4/22.0,7734.59333
2006/3/4/22.5,7808.35333
2006/3/4/23.0,7578.37667
2006/3/4/23.5,7347.17667
2006/3/5/0.0,7134.25333
2006/3/5/0.5,6926.20667
2006/3/5/1.0,6757.835
2006/3/5/1.5,6420.17
2006/3/5/2.0,6178.975
2006/3/5/2.5,6025.75833
2006/3/5/3.0,5963.21667
2006/3/5/3.5,5936.4
2006/3/5/4.0,5910.81167
2006/3/5/4.5,5988.16333
2006/3/5/5.0,6059.66
2006/3/5/5.5,6167.13333
2006/3/5/6.0,6291.38333
2006/3/5/6.5,6419.03167
2006/3/5/7.0,6699.38
2006/3/5/7.5,7073.92333
2006/3/5/8.0,7444.40167
2006/3/5/8.5,7782.31667
2006/3/5/9.0,7986.37833
2006/3/5/9.5,8164.55167
2006/3/5/10.0,8228.48
2006/3/5/10.5,8276.00333
2006/3/5/11.0,8341.74167
2006/3/5/11.5,8352.91167
2006/3/5/12.0,8344.66167
2006/3/5/12.5,8320.57167
2006/3/5/13.0,8279.82667
2006/3/5/13.5,8305.9
2006/3/5/14.0,8276.74833
2006/3/5/14.5,8329.835
2006/3/5/15.0,8368.93167
2006/3/5/15.5,8368.995
2006/3/5/16.0,8401.84167
2006/3/5/16.5,8336.78167
2006/3/5/17.0,8465.24333
2006/3/5/17.5,8492.89
2006/3/5/18.0,8469.12667
2006/3/5/18.5,8448.89
2006/3/5/19.0,8591.815
2006/3/5/19.5,8686.21167
2006/3/5/20.0,8597.37167
2006/3/5/20.5,8307.53167
2006/3/5/21.0,8037.41167
2006/3/5/21.5,7905.46667
2006/3/5/22.0,7753.34667
2006/3/5/22.5,7657.75
2006/3/5/23.0,7461.97333
2006/3/5/23.5,7282.04333
2006/3/6/0.0,7070.07167
2006/3/6/0.5,6946.66
2006/3/6/1.0,6781.66667
2006/3/6/1.5,6523.99167
2006/3/6/2.0,6316.76167
2006/3/6/2.5,6170.565
2006/3/6/3.0,6120.455
2006/3/6/3.5,6166.17167
2006/3/6/4.0,6232.77333
2006/3/6/4.5,6498.06833
2006/3/6/5.0,6811.26167
2006/3/6/5.5,7550.36833
2006/3/6/6.0,8149.17833
2006/3/6/6.5,8483.48333
2006/3/6/7.0,8950.07
2006/3/6/7.5,9167.00167
2006/3/6/8.0,9402.25333
2006/3/6/8.5,9658.43833
2006/3/6/9.0,9818.885
2006/3/6/9.5,9964.645
2006/3/6/10.0,10098.83167
2006/3/6/10.5,10166.97667
2006/3/6/11.0,10285.61
2006/3/6/11.5,10399.74667
2006/3/6/12.0,10464.15
2006/3/6/12.5,10643.04
2006/3/6/13.0,10736.81167
2006/3/6/13.5,10923.605
2006/3/6/14.0,10980.62
2006/3/6/14.5,11023.31833
2006/3/6/15.0,11181.88167
2006/3/6/15.5,11217.61833
2006/3/6/16.0,11416.74333
2006/3/6/16.5,11342.87667
2006/3/6/17.0,11224.905
2006/3/6/17.5,10868.27833
2006/3/6/18.0,10642.50667
2006/3/6/18.5,10352.10833
2006/3/6/19.0,10230.47167
2006/3/6/19.5,10166.145
2006/3/6/20.0,9894.21667
2006/3/6/20.5,9451.27667
2006/3/6/21.0,9054.39667
2006/3/6/21.5,8938.69167
2006/3/6/22.0,8642.82833
2006/3/6/22.5,8529.4
2006/3/6/23.0,8321.04833
2006/3/6/23.5,8132.73167
2006/3/7/0.0,7879.88167
2006/3/7/0.5,7636.36667
2006/3/7/1.0,7412.70833
2006/3/7/1.5,7068.82667
2006/3/7/2.0,6782.85667
2006/3/7/2.5,6584.955
2006/3/7/3.0,6455.93
2006/3/7/3.5,6460.40833
2006/3/7/4.0,6487.47
2006/3/7/4.5,6744.415
2006/3/7/5.0,7101.115
2006/3/7/5.5,7732.225
2006/3/7/6.0,8343.03
2006/3/7/6.5,8678.48333
2006/3/7/7.0,9155.38333
2006/3/7/7.5,9373.77167
2006/3/7/8.0,9531.185
2006/3/7/8.5,9830.31333
2006/3/7/9.0,9975.03833
2006/3/7/9.5,10127.92333
2006/3/7/10.0,10186.225
2006/3/7/10.5,10275.47
2006/3/7/11.0,10363.03167
2006/3/7/11.5,10387.37667
2006/3/7/12.0,10426.125
2006/3/7/12.5,10559.73333
2006/3/7/13.0,10655.12
2006/3/7/13.5,10724.76667
2006/3/7/14.0,10723.73667
2006/3/7/14.5,10714.185
2006/3/7/15.0,10780.92833
2006/3/7/15.5,10821.42833
2006/3/7/16.0,10762.61833
2006/3/7/16.5,10625.30333
2006/3/7/17.0,10421.76167
2006/3/7/17.5,10084.47333
2006/3/7/18.0,9821.48833
2006/3/7/18.5,9568.68333
2006/3/7/19.0,9567.685
2006/3/7/19.5,9573.37667
2006/3/7/20.0,9324.90667
2006/3/7/20.5,9034.07833
2006/3/7/21.0,8704.40333
2006/3/7/21.5,8623.04
2006/3/7/22.0,8419.16333
2006/3/7/22.5,8350.99167
2006/3/7/23.0,8174.12833
2006/3/7/23.5,8024.935
2006/3/8/0.0,7804.02167
2006/3/8/0.5,7599.17333
2006/3/8/1.0,7392.07833
2006/3/8/1.5,7047.205
2006/3/8/2.0,6726.09333
2006/3/8/2.5,6511.83333
2006/3/8/3.0,6430.90833
2006/3/8/3.5,6356.01333
2006/3/8/4.0,6440.68
2006/3/8/4.5,6667.95833
2006/3/8/5.0,7011.34833
2006/3/8/5.5,7677.79667
2006/3/8/6.0,8332.53
2006/3/8/6.5,8678.61
2006/3/8/7.0,9100.84167
2006/3/8/7.5,9209.065
2006/3/8/8.0,9368.44
2006/3/8/8.5,9652.78833
2006/3/8/9.0,9782.265
2006/3/8/9.5,9880.69167
2006/3/8/10.0,9972.88333
2006/3/8/10.5,9961.79
2006/3/8/11.0,10037.40333
2006/3/8/11.5,10052.72667
2006/3/8/12.0,10069.89667
2006/3/8/12.5,10146.94333
2006/3/8/13.0,10134.11167
2006/3/8/13.5,10213.39167
2006/3/8/14.0,10242.28667
2006/3/8/14.5,10253.10333
2006/3/8/15.0,10274.42
2006/3/8/15.5,10333.00333
2006/3/8/16.0,10266.58333
2006/3/8/16.5,10185.82667
2006/3/8/17.0,10026.60167
2006/3/8/17.5,9677.595
2006/3/8/18.0,9515.96667
2006/3/8/18.5,9317.33167
2006/3/8/19.0,9392.51167
2006/3/8/19.5,9400.23833
2006/3/8/20.0,9185.12667
2006/3/8/20.5,8763.98833
2006/3/8/21.0,8567.67333
2006/3/8/21.5,8557.665
2006/3/8/22.0,8383.19
2006/3/8/22.5,8342.415
2006/3/8/23.0,8153.02667
2006/3/8/23.5,8014.84833
2006/3/9/0.0,7787.27167
2006/3/9/0.5,7608.755
2006/3/9/1.0,7341.08833
2006/3/9/1.5,7023.12833
2006/3/9/2.0,6716.34667
2006/3/9/2.5,6532.83333
2006/3/9/3.0,6439.06833
2006/3/9/3.5,6397.13667
2006/3/9/4.0,6456.89167
2006/3/9/4.5,6696.63833
2006/3/9/5.0,6996.265
2006/3/9/5.5,7702.49667
2006/3/9/6.0,8342.09333
2006/3/9/6.5,8690.23
2006/3/9/7.0,9082.26333
2006/3/9/7.5,9303.56333
2006/3/9/8.0,9496.06
2006/3/9/8.5,9805.65833
2006/3/9/9.0,9987.67
2006/3/9/9.5,10154.88
2006/3/9/10.0,10248.52333
2006/3/9/10.5,10327.61167
2006/3/9/11.0,10481.285
2006/3/9/11.5,10541.575
2006/3/9/12.0,10663.25
2006/3/9/12.5,10760.24333
2006/3/9/13.0,10870.23167
2006/3/9/13.5,10948.49167
2006/3/9/14.0,11028.835
2006/3/9/14.5,11132.39167
2006/3/9/15.0,11270.79833
2006/3/9/15.5,11354.91667
2006/3/9/16.0,11369.87333
2006/3/9/16.5,11321.09
2006/3/9/17.0,11280.08333
2006/3/9/17.5,11003.36833
2006/3/9/18.0,10772.38333
2006/3/9/18.5,10533.89833
2006/3/9/19.0,10561.70667
2006/3/9/19.5,10531.54833
2006/3/9/20.0,10245.435
2006/3/9/20.5,9770.97167
2006/3/9/21.0,9371.50833
2006/3/9/21.5,9259.62333
2006/3/9/22.0,8887.58
2006/3/9/22.5,8755.32333
2006/3/9/23.0,8478.05667
2006/3/9/23.5,8253.605
2006/3/10/0.0,8018.13833
2006/3/10/0.5,7817.41667
2006/3/10/1.0,7543.77667
2006/3/10/1.5,7170.00333
2006/3/10/2.0,6846.24833
2006/3/10/2.5,6662.665
2006/3/10/3.0,6545.14167
2006/3/10/3.5,6553.655
2006/3/10/4.0,6595.4
2006/3/10/4.5,6816.495
2006/3/10/5.0,7137.52667
2006/3/10/5.5,7795.265
2006/3/10/6.0,8421.425
2006/3/10/6.5,8842.17167
2006/3/10/7.0,9325.04833
2006/3/10/7.5,9453.85333
2006/3/10/8.0,9649.00333
2006/3/10/8.5,9970.11667
2006/3/10/9.0,10184.04833
2006/3/10/9.5,10353.66667
2006/3/10/10.0,10505.75
2006/3/10/10.5,10525.67333
2006/3/10/11.0,10678.11
2006/3/10/11.5,10659.50833
2006/3/10/12.0,10695.20833
2006/3/10/12.5,10825.315
2006/3/10/13.0,10847.31
2006/3/10/13.5,10896.815
2006/3/10/14.0,10931.16
2006/3/10/14.5,10880.20333
2006/3/10/15.0,10935.97333
2006/3/10/15.5,10953.005
2006/3/10/16.0,10810.53333
2006/3/10/16.5,10655.52667
2006/3/10/17.0,10378.92833
2006/3/10/17.5,9968.025
2006/3/10/18.0,9661.85
2006/3/10/18.5,9537.30667
2006/3/10/19.0,9594.52
2006/3/10/19.5,9581.54167
2006/3/10/20.0,9310.31167
2006/3/10/20.5,9063.15167
2006/3/10/21.0,8724.195
2006/3/10/21.5,8834.935
2006/3/10/22.0,8643.97833
2006/3/10/22.5,8593.39
2006/3/10/23.0,8374.42333
2006/3/10/23.5,8190.20333
2006/3/11/0.0,7925.895
2006/3/11/0.5,7624.84167
2006/3/11/1.0,7393.55
2006/3/11/1.5,7017.86333
2006/3/11/2.0,6720.16833
2006/3/11/2.5,6464.37
2006/3/11/3.0,6358.04333
2006/3/11/3.5,6302.58833
2006/3/11/4.0,6293.76333
2006/3/11/4.5,6364.24833
2006/3/11/5.0,6474.20667
2006/3/11/5.5,6726.12667
2006/3/11/6.0,6936.95833
2006/3/11/6.5,7159.88333
2006/3/11/7.0,7567.57833
2006/3/11/7.5,7956.37333
2006/3/11/8.0,8348.22
2006/3/11/8.5,8687.98333
2006/3/11/9.0,8873.80833
2006/3/11/9.5,8960.65167
2006/3/11/10.0,8968.94667
2006/3/11/10.5,8975.28
2006/3/11/11.0,8935.625
2006/3/11/11.5,8990.41167
2006/3/11/12.0,9017.15667
2006/3/11/12.5,9059.98333
2006/3/11/13.0,9103.40333
2006/3/11/13.5,9181.40167
2006/3/11/14.0,9244.49833
2006/3/11/14.5,9350.53
2006/3/11/15.0,9400.04833
2006/3/11/15.5,9470.15833
2006/3/11/16.0,9470.07
2006/3/11/16.5,9351.78
2006/3/11/17.0,9303.29833
2006/3/11/17.5,9167.31667
2006/3/11/18.0,9028.40833
2006/3/11/18.5,8913.70833
2006/3/11/19.0,9022.18667
2006/3/11/19.5,8932.78333
2006/3/11/20.0,8776.38667
2006/3/11/20.5,8506.53833
2006/3/11/21.0,8322.325
2006/3/11/21.5,8274.63333
2006/3/11/22.0,8160.505
2006/3/11/22.5,8137.14833
2006/3/11/23.0,7870.54833
2006/3/11/23.5,7621
2006/3/12/0.0,7435.575
2006/3/12/0.5,7150.88
2006/3/12/1.0,7021.24167
2006/3/12/1.5,6632.41333
2006/3/12/2.0,6424.06667
2006/3/12/2.5,6269.39167
2006/3/12/3.0,6202.97667
2006/3/12/3.5,6146.86667
2006/3/12/4.0,6141.00333
2006/3/12/4.5,6202.49667
2006/3/12/5.0,6286.845
2006/3/12/5.5,6388.78333
2006/3/12/6.0,6502.36167
2006/3/12/6.5,6620.58333
2006/3/12/7.0,6958.63167
2006/3/12/7.5,7391.41
2006/3/12/8.0,7773.96667
2006/3/12/8.5,8179.84833
2006/3/12/9.0,8389.12
2006/3/12/9.5,8715.145
2006/3/12/10.0,8868.80167
2006/3/12/10.5,9042.39833
2006/3/12/11.0,9154.59167
2006/3/12/11.5,9270.11667
2006/3/12/12.0,9389.73667
2006/3/12/12.5,9469.115
2006/3/12/13.0,9590.93667
2006/3/12/13.5,9685.12167
2006/3/12/14.0,9811.475
2006/3/12/14.5,9894.55333
2006/3/12/15.0,10026.51833
2006/3/12/15.5,10090.365
2006/3/12/16.0,10106.775
2006/3/12/16.5,10036.47333
2006/3/12/17.0,10087.655
2006/3/12/17.5,10040.71
2006/3/12/18.0,9891.37
2006/3/12/18.5,9791.435
2006/3/12/19.0,9885.275
2006/3/12/19.5,9849.32167
2006/3/12/20.0,9586.935
2006/3/12/20.5,9255.475
2006/3/12/21.0,8857.33833
2006/3/12/21.5,8678.85
2006/3/12/22.0,8374.38
2006/3/12/22.5,8233.07833
2006/3/12/23.0,7864.56333
2006/3/12/23.5,7639.04667
2006/3/13/0.0,7395.70167
2006/3/13/0.5,7233.14
2006/3/13/1.0,7035.09167
2006/3/13/1.5,6805.55667
2006/3/13/2.0,6553.7
2006/3/13/2.5,6432.225
2006/3/13/3.0,6389.05833
2006/3/13/3.5,6407.02667
2006/3/13/4.0,6489.88833
2006/3/13/4.5,6742.13833
2006/3/13/5.0,7037.06667
2006/3/13/5.5,7702.49667
2006/3/13/6.0,8325.00833
2006/3/13/6.5,8693.50833
2006/3/13/7.0,9233.36
2006/3/13/7.5,9489.43833
2006/3/13/8.0,9755.84333
2006/3/13/8.5,9932.96167
2006/3/13/9.0,10282.78667
2006/3/13/9.5,10434.35667
2006/3/13/10.0,10606.91167
2006/3/13/10.5,10765.91833
2006/3/13/11.0,10875.705
2006/3/13/11.5,11037.83
2006/3/13/12.0,11192.88
2006/3/13/12.5,11327.47833
2006/3/13/13.0,11404.275
2006/3/13/13.5,11558.23333
2006/3/13/14.0,11632.67167
2006/3/13/14.5,11780.9
2006/3/13/15.0,11851.09333
2006/3/13/15.5,11952.21333
2006/3/13/16.0,11890.1
2006/3/13/16.5,11691.97
2006/3/13/17.0,11550.22667
2006/3/13/17.5,11200.73333
2006/3/13/18.0,10986.67
2006/3/13/18.5,10869.09333
2006/3/13/19.0,10849.09167
2006/3/13/19.5,10706.93667
2006/3/13/20.0,10459.31167
2006/3/13/20.5,10010.37
2006/3/13/21.0,9605.33833
2006/3/13/21.5,9387.85333
2006/3/13/22.0,9051.88333
2006/3/13/22.5,8895.475
2006/3/13/23.0,8638.36833
2006/3/13/23.5,8334.03833
2006/3/14/0.0,8113.18
2006/3/14/0.5,7870.49667
2006/3/14/1.0,7664.94167
2006/3/14/1.5,7267.435
2006/3/14/2.0,6961.47
